1	Iowa State University	Unitedstates	1	1933
2	Iowa State University	Unitedstates	1	1936
3	Iowa State University	Unitedstates	1	1939
239	University Of Wisconsin-Madison	Unitedstates	7	1930
258	The University Of Chicago	Unitedstates	21	1925
281	The Ohio State University	Unitedstates	35	1929
287	University Of Pennsylvania	Unitedstates	37	1916
288	University Of Pennsylvania	Unitedstates	37	1918
289	University Of Pennsylvania	Unitedstates	37	1922
290	University Of Pennsylvania	Unitedstates	37	1925
291	University Of Texas At Austin	Unitedstates	10	1923
292	University Of Texas At Austin	Unitedstates	10	1925
293	University Of Texas At Austin	Unitedstates	10	1927
294	University Of Texas At Austin	Unitedstates	10	1929
295	University Of Texas At Austin	Unitedstates	10	1930
296	University Of Texas At Austin	Unitedstates	10	1930
297	University Of Texas At Austin	Unitedstates	10	1932
298	University Of Texas At Austin	Unitedstates	10	1932
299	University Of Texas At Austin	Unitedstates	10	1933
300	University Of Texas At Austin	Unitedstates	10	1935
342	University Of Pennsylvania	Unitedstates	37	1927
343	University Of Pennsylvania	Unitedstates	37	1927
354	University Of Pennsylvania	Unitedstates	37	1928
355	University Of Pennsylvania	Unitedstates	37	1929
356	University Of Pennsylvania	Unitedstates	37	1928
357	University Of Pennsylvania	Unitedstates	37	1932
358	University Of Pennsylvania	Unitedstates	37	1934
359	University Of Pennsylvania	Unitedstates	37	1933
360	University Of Pennsylvania	Unitedstates	37	1937
416	The Johns Hopkins University	Unitedstates	58	1932
417	The Johns Hopkins University	Unitedstates	58	1933
418	The Johns Hopkins University	Unitedstates	58	1933
419	The Johns Hopkins University	Unitedstates	58	1934
420	The Johns Hopkins University	Unitedstates	58	1935
421	University Of Virginia	Unitedstates	59	1938
427	University Of Virginia	Unitedstates	59	1939
877	Radcliffe College	Unitedstates	107	1938
881	University Of Illinois At Urbana-Champaign	Unitedstates	23	1926
1271	Princeton University	Unitedstates	68	1934
1279	Massachusetts Institute Of Technology	Unitedstates	12	1935
1354	Princeton University	Unitedstates	68	1923
1377	Princeton University	Unitedstates	68	1936
1406	Princeton University	Unitedstates	68	1937
1407	Princeton University	Unitedstates	68	1926
1422	Cornell University	Unitedstates	27	1911
